|||Sütunlar||||||||||||||||||||||||||
Satırlar|||Ankara(Akyurt)-1872|Ankara(Altındağ)-1130|Ankara(Ayaş)-1157|Ankara(Bala)-1167|Ankara(Beypazarı)-1187|Ankara(Elmadağ)-1302|Ankara(Etimesgut)-1922|Ankara(Evren)-1924|Ankara(Gölbaşı)-1744|Ankara(Güdül)-1365|Ankara(Haymana)-1387|Ankara(Kahramankazan)-1815|Ankara(Kalecik)-1427|Ankara(Kazan)-1815|Ankara(Keçiören)-1745|Ankara(Kızılcahamam)-1473|Ankara(Mamak)-1746|Ankara(Nallıhan)-1539|Ankara(Polatlı)-1578|Ankara(Pursaklar)-2034|Ankara(Sincan)-1747|Ankara(Yenimahalle)-1723|Ankara(Çamlıdere)-1227|Ankara(Çankaya)-1231|Ankara(Çubuk)-1260|Ankara(Şereflikoçhisar)-1658|
|||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||
||2011|1260.0|150.0|358.0|1426.0|402.0|298.0|5.0|80.0|580.0|150.0|734.0||932.0|960.0|85.0|550.0|126.0|76.0|1900.0|270.0|1410.0|21.0|550.0|400.0|900.0|23.0|
||2012|1395.0|151.0|300.0|1396.0|500.0|316.0|5.0|105.0|1060.0|150.0|386.0||1050.0|825.0|35.0|668.0|125.0|81.0|2560.0|20.0|1411.0|162.0|360.0|100.0|720.0|221.0|
||2013|861.0|251.0|302.0|983.0|390.0|246.0|1.0|75.0|1830.0|100.0|1335.0||199.0|311.0|40.0|595.0|130.0|457.0|3520.0|80.0|1409.0|104.0|350.0|110.0|720.0|690.0|
||2014|384.0|250.0|356.0|974.0|351.0|580.0|80.0|53.0|1680.0|300.0|315.0||273.0|30.0|132.0|545.0|133.0|85.0|3550.0|400.0|2100.0|30.0|345.0|103.0|1200.0|450.0|
||2015|394.0|340.0|220.0|961.0|336.0|266.0|10.0|92.0|1395.0|353.0|400.0||225.0|55.0|125.0|560.0|125.0|50.0|3900.0|350.0|2121.0|9.0|380.0|153.0|1230.0|510.0|
||2016|197.0|330.0|180.0|965.0|327.0|428.0|10.0|88.0|960.0|350.0|340.0||240.0|110.0|82.0|530.0|132.0|29.0|1600.0|300.0|2102.0|10.0|390.0|155.0|1200.0|520.0|
||2017|147.0|310.0|175.0|444.0|326.0|643.0|8.0|80.0|535.0|500.0|18.0|254.0|360.0||90.0|762.0|171.0|31.0|1800.0|298.0|2000.0|18.0|835.0|254.0|1275.0|185.0|
||2018|195.0|620.0|245.0|445.0|780.0|495.0|1.0|93.0|610.0|295.0|450.0|475.0|792.0||126.0|448.0|160.0|31.0|2200.0|225.0|80.0|13.0|850.0|700.0|1520.0|165.0|
||2019|110.0|550.0|210.0|359.0|779.0|504.0|0.0|88.0|720.0|229.0|475.0|520.0|315.0||105.0|482.0|110.0|32.0|2500.0|219.0|114.0|27.0|750.0|115.0|1140.0|140.0|
||2020|33.0|542.0|200.0|308.0|779.0|599.0|0.0|30.0|648.0|188.0|600.0|150.0|301.0||175.0|447.0|115.0|30.0|2500.0|112.0|105.0|23.0|710.0|150.0|924.0|105.0|
||2021|66.0|570.0|250.0|284.0|929.0|420.0|0.0|25.0|513.0|179.0|590.0|180.0|301.0||32.0|358.0|130.0|24.0|3100.0|95.0|112.0|5.0|715.0|300.0|1029.0|88.0|
||2022|108.0|340.0|236.0|110.0|924.0|480.0|0.0|19.0|422.0|150.0|360.0|160.0|301.0||39.0|353.0|103.0|20.0|2970.0|85.0|108.0|38.0|782.0|284.0|959.0|79.0|
||2023|87.0|95.0|171.0|36.0|929.0|501.0|0.0|11.0|251.0|126.0|445.0|184.0|318.0||29.0|274.0|104.0|18.0|2198.0|89.0|140.0|32.0|815.0|153.0|1752.0|51.0|
||2024|81.0|101.0|130.0|50.0|254.0|850.0|5.0|3.0|216.0|125.0|32.0|165.0|201.0||81.0|62.0|101.0|24.0|1184.0|80.0|52.0|29.0|910.0|46.0|1372.0|50.0|
|01.42.11.04.01. (Manda, Canlı, 2 Ve Daha Yukarı Yaşta (Boğa))|2004||0.0||9.0||1.0|0.0||2.0||4.0||5.0|4.0|0.0|5.0|1.0||0.0|||2.0||0.0|4.0|5.0|
||2005||||6.0||4.0|0.0|0.0|2.0||4.0||6.0|4.0||10.0|0.0|||||2.0|||4.0|5.0|
||2006||||3.0||5.0|0.0|0.0|2.0||4.0||6.0|6.0||10.0|0.0|||||2.0|||4.0|5.0|
||2007||0.0||4.0||0.0|1.0||3.0||2.0||3.0|3.0|0.0|10.0|0.0|||||3.0|||0.0|8.0|
||2008||0.0||6.0||0.0||0.0|4.0||1.0||2.0|4.0|0.0|5.0|1.0|1.0||||1.0||0.0|3.0|9.0|
||2009||5.0||15.0||0.0||0.0|0.0||1.0||0.0|5.0|0.0|5.0|0.0|0.0|||0.0|1.0||0.0|3.0|4.0|
||2010||1.0|0.0|4.0||0.0||0.0|0.0|0.0|0.0||0.0|2.0|0.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|4.0|4.0|
||2011|0.0|0.0|0.0|9.0||0.0|0.0|0.0|0.0|0.0|0.0||0.0|3.0|0.0|20.0|1.0|0.0|0.0|0.0|1.0|4.0|1.0|0.0|2.0|27.0|
||2012|1.0|0.0||8.0|0.0|2.0||1.0|2.0|0.0|1.0||7.0|4.0||29.0|0.0|1.0|0.0|0.0|0.0|4.0|1.0|0.0|6.0|21.0|
||2013|0.0|0.0|0.0|5.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0||12.0|5.0|0.0|26.0|0.0|2.0|0.0|0.0|0.0|3.0|2.0|0.0|5.0|25.0|
||2014|0.0|0.0|0.0|5.0|0.0|1.0|4.0|0.0|105.0||0.0||5.0|5.0|0.0|23.0|0.0|4.0|0.0|0.0|1.0|2.0|1.0|0.0|5.0|25.0|
||2015|0.0|0.0||9.0||0.0|1.0|0.0|18.0||0.0||6.0|6.0|0.0|28.0|0.0|3.0||0.0|3.0|3.0|3.0|0.0|4.0|18.0|
||2016|3.0|0.0||8.0||1.0|0.0|0.0|21.0||0.0||5.0|5.0|0.0|24.0|0.0|2.0||0.0|1.0|0.0|1.0|0.0|5.0|20.0|
||2017|2.0|0.0|0.0|8.0||3.0|1.0|0.0|8.0||0.0|3.0|11.0||0.0|37.0|2.0|3.0||0.0|6.0|12.0|2.0||10.0|11.0|
||2018|12.0|0.0|0.0|11.0||7.0|3.0|1.0|3.0|0.0|1.0|6.0|28.0||0.0|64.0|16.0|2.0||0.0|7.0|3.0|3.0|0.0|66.0|10.0|
||2019|3.0|0.0|1.0|12.0||7.0|2.0|1.0|25.0|0.0|2.0|5.0|6.0|||34.0|9.0|5.0||0.0|19.0|13.0|4.0|0.0|54.0|18.0|
||2020|10.0|0.0|4.0|12.0|0.0|15.0|2.0|0.0|54.0|4.0|2.0|5.0|4.0||0.0|23.0|6.0|3.0|0.0|2.0|30.0|21.0|4.0|0.0|68.0|20.0|
||2021|6.0|0.0|5.0|10.0|0.0|5.0|1.0|0.0|15.0|5.0|4.0|4.0|4.0||0.0|22.0|7.0|0.0|0.0|0.0|24.0|15.0|5.0|0.0|143.0|25.0|
||2022|2.0|0.0|4.0|41.0|0.0|6.0|1.0|0.0|17.0|3.0|2.0|5.0|4.0||0.0|14.0|6.0|0.0|0.0|3.0|27.0|6.0|3.0|0.0|47.0|20.0|
||2023|1.0|0.0|2.0|14.0|0.0|8.0|2.0|0.0|5.0|2.0|1.0|26.0|7.0||0.0|14.0|9.0|0.0|2.0|2.0|28.0|19.0|3.0|0.0|9.0|30.0|
||2024|1.0|0.0|1.0|25.0|1.0|6.0|1.0|0.0|11.0|3.0|5.0|20.0|6.0||0.0|17.0|0.0|10.0|1.0|5.0|7.0|3.0|4.0|17.0|42.0|30.0|
|01.42.11.04.02. (Manda, Canlı, 2 Ve Daha Yukarı Yaşta (Öküz))|2004||0.0||0.0||0.0|0.0||0.0||0.0||0.0|0.0|0.0|0.0|0.0||0.0|||0.0||0.0|7.0|0.0|
||2005||||0.0||0.0|0.0|0.0|0.0||0.0||0.0|0.0||0.0|0.0|||||0.0|||4.0|0.0|
||2006||||0.0||0.0|0.0|0.0|0.0||0.0||0.0|0.0||0.0|0.0|||||0.0|||4.0|0.0|
||2007||0.0||0.0||0.0|0.0||0.0||1.0||0.0|0.0|0.0|0.0|0.0|||||0.0|||0.0|0.0|
||2008||0.0||0.0||0.0||0.0|0.0||0.0||0.0|0.0|0.0|0.0|0.0|0.0||||0.0||0.0|0.0|0.0|
||2009||0.0||4.0||0.0||0.0|0.0||0.0||0.0|0.0|0.0|0.0|0.0|0.0|||0.0|0.0||0.0|0.0|0.0|
||2010||0.0|0.0|3.0||0.0||0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
||2011|0.0|0.0|0.0|8.0||0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
||2012|0.0|0.0||9.0|0.0|0.0||0.0|0.0|9.0|0.0||0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
||2013|0.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|
||2014|0.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0||0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
||2015|0.0|0.0||4.0||0.0|0.0|0.0|0.0||0.0||0.0|0.0|0.0|0.0|0.0|0.0||2.0|0.0|0.0|0.0|0.0|3.0|0.0|
||2016|0.0|0.0||5.0||0.0|0.0|0.0|0.0||0.0||0.0|0.0|0.0|0.0|0.0|0.0||1.0|0.0|0.0|0.0|0.0|2.0|0.0|
||2017|0.0|0.0|0.0|4.0||0.0|0.0|0.0|0.0||0.0|0.0|0.0||0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0||4.0|0.0|
||2018|0.0|0.0|0.0|3.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|
||2019|0.0|0.0|1.0|2.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|||0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|
||2020|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
||2021|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
||2022|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|
||2023|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|
||2024|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|01.42.11.04.03. (Manda, Canlı, 1 - 2 Yaş Arası Erkek (Tosun))|2004||0.0||6.0||0.0|0.0||0.0||2.0||15.0|45.0|0.0|10.0|1.0||0.0|||2.0||0.0|3.0|5.0|
||2005||||5.0||3.0|0.0|0.0|2.0||4.0||12.0|8.0||14.0|1.0|||||2.0|||3.0|10.0|
||2006||||4.0||2.0|0.0|0.0|2.0||4.0||15.0|12.0||10.0|1.0|||||2.0|||3.0|10.0|
||2007||3.0||5.0||1.0|0.0||0.0||2.0||3.0|5.0|2.0|10.0|1.0|||||2.0|||3.0|8.0|
||2008||2.0||3.0||0.0||1.0|4.0||1.0||1.0|6.0|0.0|15.0|0.0|0.0||||0.0||0.0|5.0|9.0|
||2009||1.0||25.0||0.0||1.0|1.0||1.0||2.0|5.0|0.0|5.0|0.0|0.0|||0.0|2.0||0.0|5.0|5.0|
||2010||0.0|0.0|3.0||0.0||0.0|2.0|0.0|0.0||4.0|6.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|3.0|1.0|1.0|4.0|5.0|
||2011|0.0|0.0|0.0|6.0||0.0|0.0|1.0|5.0|0.0|0.0||2.0|5.0|0.0|18.0|1.0|2.0|0.0|0.0|3.0|0.0|0.0|2.0|2.0|39.0|
||2012|0.0|0.0||7.0|0.0|0.0||0.0|5.0|0.0|0.0||3.0|4.0||32.0|3.0|2.0|0.0|0.0|3.0|0.0|2.0|0.0|12.0|1.0|
||2013|0.0|0.0|2.0|5.0|0.0|0.0|0.0|2.0|4.0|0.0|0.0||1.0|5.0|0.0|42.0|0.0|2.0|0.0|0.0|2.0|2.0|3.0|0.0|15.0|2.0|
||2014|9.0|0.0|0.0|7.0|0.0|1.0|0.0|0.0|3.0||0.0||9.0|7.0|0.0|22.0|3.0|6.0|0.0|0.0|2.0|2.0|0.0|0.0|10.0|5.0|
||2015|7.0|0.0||1.0||1.0|3.0|1.0|72.0||0.0||8.0|5.0|0.0|20.0|2.0|5.0||0.0|0.0|3.0|2.0|0.0|12.0|6.0|
||2016|2.0|0.0||3.0||1.0|3.0|1.0|135.0||0.0||8.0|6.0|6.0|35.0|46.0|4.0||0.0|3.0|0.0|3.0|0.0|14.0|7.0|
||2017|11.0|0.0|2.0|6.0||4.0|5.0|1.0|16.0||0.0|11.0|40.0||0.0|34.0|27.0|1.0||1.0|8.0|0.0|2.0||57.0|13.0|
||2018|5.0|3.0|2.0|9.0||1.0|1.0|0.0|7.0|0.0|1.0|14.0|23.0||0.0|37.0|4.0|3.0||1.0|10.0|14.0|1.0|25.0|103.0|12.0|
||2019|3.0|3.0|4.0|8.0||5.0|1.0|0.0|62.0|8.0|0.0|12.0|16.0|||28.0|2.0|2.0||9.0|15.0|15.0|3.0|0.0|78.0|13.0|
||2020|5.0|2.0|6.0|15.0|0.0|3.0|2.0|0.0|21.0|3.0|2.0|11.0|10.0||0.0|13.0|5.0|2.0|1.0|4.0|5.0|20.0|3.0|0.0|47.0|11.0|
||2021|3.0|2.0|7.0|14.0|0.0|3.0|0.0|0.0|14.0|4.0|2.0|9.0|10.0||0.0|19.0|6.0|4.0|1.0|2.0|4.0|18.0|3.0|0.0|361.0|15.0|
||2022|7.0|1.0|9.0|11.0|0.0|5.0|0.0|0.0|12.0|3.0|0.0|10.0|10.0||0.0|11.0|5.0|5.0|0.0|26.0|16.0|12.0|2.0|0.0|63.0|40.0|
||2023|4.0|2.0|6.0|20.0|0.0|2.0|0.0|0.0|5.0|4.0|3.0|18.0|17.0||0.0|25.0|6.0|11.0|0.0|0.0|10.0|11.0|2.0|0.0|64.0|30.0|
||2024|5.0|5.0|3.0|43.0|1.0|8.0|2.0|0.0|5.0|4.0|0.0|14.0|10.0||0.0|29.0|38.0|6.0|5.0|1.0|8.0|7.0|0.0|0.0|60.0|32.0|
|01.42.12.01.01. (Buzağı Ve Dana, Canlı (Sığır Saf Kültür), 1 Yaşından Küçük Erkek)|2004|160.0|15.0|475.0|195.0|20.0|214.0|25.0|10.0|167.0||150.0||150.0|50.0|160.0|34.0|70.0|3.0|200.0||280.0|70.0||40.0|215.0|0.0|
||2005|160.0|15.0|600.0|220.0|150.0|265.0|25.0|15.0|360.0|100.0|150.0||150.0|75.0|170.0|110.0|60.0|2.0|150.0||210.0|70.0||0.0|340.0|150.0|
||2006|120.0|15.0|550.0|180.0|200.0|255.0|20.0|15.0|310.0|100.0|150.0||400.0|105.0|160.0|50.0|55.0|1.0|150.0||277.0|60.0||0.0|335.0|170.0|
||2007|130.0|75.0|1315.0|155.0|57.0|242.0|10.0|20.0|145.0|320.0|345.0||114.0|135.0|160.0|170.0|65.0|5.0|450.0||265.0|55.0|20.0|25.0|1410.0|168.0|
||2008|70.0|87.0|1302.0|25.0|55.0|230.0|15.0|22.0|160.0|0.0|350.0||109.0|150.0|178.0|150.0|75.0|8.0|500.0||250.0|80.0|5.0|40.0|1680.0|75.0|
||2009|60.0|50.0|200.0|30.0|49.0|291.0|10.0|23.0|445.0|50.0|380.0||106.0|155.0|40.0|200.0|50.0|6.0|650.0|150.0|170.0|30.0|25.0|50.0|1545.0|76.0|
||2010|75.0|60.0|850.0|31.0|88.0|311.0|8.0|12.0|450.0|100.0|365.0||136.0|130.0|20.0|150.0|60.0|5.0|700.0|200.0|281.0|20.0|50.0|150.0|1720.0|75.0|
||2011|150.0|50.0|840.0|126.0|275.0|320.0|20.0|21.0|540.0|500.0|395.0||102.0|120.0|30.0|170.0|372.0|4.0|900.0|250.0|1579.0|18.0|40.0|120.0|525.0|125.0|
||2012|629.0|290.0|950.0|120.0|290.0|352.0|30.0|19.0|1080.0|300.0|301.0||126.0|550.0|30.0|195.0|380.0|3.0|2370.0|150.0|1610.0|38.0|48.0|220.0|817.0|305.0|
||2013|643.0|50.0|910.0|132.0|350.0|362.0|20.0|10.0|1233.0|600.0|250.0||407.0|528.0|32.0|225.0|410.0|0.0|2420.0|160.0|1630.0|262.0|48.0|280.0|812.0|1812.0|
||2014|495.0|100.0|1068.0|231.0|430.0|420.0|192.0|67.0|1825.0|835.0|625.0||510.0|570.0|18.0|254.0|508.0|7.0|2510.0|200.0|1480.0|39.0|30.0|488.0|1200.0|1060.0|
||2015|486.0|110.0|700.0|235.0|405.0|485.0|110.0|50.0|1820.0|708.0|775.0||583.0|540.0|14.0|304.0|516.0|3.0|3250.0|210.0|1115.0|82.0|20.0|488.0|1500.0|800.0|
||2016|495.0|120.0|750.0|241.0|510.0|572.0|200.0|52.0|5870.0|700.0|870.0||610.0|615.0|15.0|485.0|560.0|2.0|6100.0|191.0|1165.0|112.0|20.0|435.0|1450.0|1000.0|
||2017|1039.0|115.0|658.0|645.0|511.0|520.0|85.0|90.0|3193.0|650.0|1000.0|915.0|386.0||28.0|414.0|760.0|0.0|11157.0|196.0|1230.0|95.0|100.0|304.0|1523.0|726.0|
||2018|2671.0|105.0|712.0|716.0|510.0|865.0|57.0|95.0|3220.0|687.0|750.0|773.0|402.0||35.0|243.0|780.0|0.0|16260.0|162.0|1250.0|37.0|160.0|350.0|1440.0|701.0|
||2019|715.0|85.0|800.0|1103.0|532.0|932.0|85.0|60.0|2735.0|742.0|920.0|800.0|580.0||40.0|240.0|480.0|0.0|15000.0|151.0|1144.0|53.0|155.0|285.0|1341.0|650.0|
||2020|1016.0|82.0|800.0|1502.0|580.0|868.0|97.0|77.0|2473.0|719.0|900.0|490.0|583.0||98.0|305.0|211.0|0.0|14000.0|140.0|2310.0|11.0|205.0|285.0|926.0|426.0|
||2021|1247.0|119.0|1000.0|1465.0|581.0|600.0|84.0|99.0|2100.0|723.0|890.0|534.0|583.0||115.0|295.0|229.0|2.0|15000.0|134.0|2677.0|14.0|220.0|300.0|3626.0|310.0|
||2022|1558.0|47.0|1040.0|1100.0|551.0|715.0|80.0|51.0|1550.0|600.0|535.0|650.0|583.0||145.0|220.0|185.0|4.0|12000.0|125.0|2780.0|66.0|764.0|288.0|2826.0|100.0|
||2023|652.0|557.0|1089.0|3142.0|529.0|593.0|28.0|41.0|787.0|666.0|2797.0|532.0|599.0||103.0|154.0|161.0|5.0|5855.0|132.0|2968.0|11.0|624.0|92.0|2819.0|87.0|
||2024|866.0|87.0|950.0|3145.0|289.0|580.0|42.0|0.0|734.0|675.0|836.0|750.0|933.0||83.0|113.0|212.0|426.0|7749.0|162.0|1052.0|114.0|685.0|186.0|4580.0|86.0|
|01.42.12.01.02. (Buzağı Ve Dana, Canlı (Sığır Saf Kültür), 1 Yaşından Küçük Dişi)|2004|145.0|35.0|630.0|110.0|20.0|472.0|20.0|10.0|273.0||150.0||200.0|55.0|85.0|30.0|50.0|7.0|250.0||260.0|55.0||40.0|521.0|0.0|
||2005|145.0|35.0|750.0|176.0|100.0|520.0|25.0|15.0|550.0|100.0|150.0||250.0|60.0|80.0|120.0|40.0|5.0|160.0||188.0|60.0||40.0|480.0|100.0|
||2006|160.0|30.0|700.0|170.0|150.0|525.0|25.0|15.0|450.0|100.0|150.0||450.0|85.0|70.0|50.0|40.0|3.0|160.0||158.0|55.0||35.0|475.0|120.0|
||2007|170.0|50.0|1010.0|169.0|53.0|538.0|15.0|20.0|117.0|390.0|233.0||76.0|140.0|75.0|250.0|73.0|8.0|400.0||210.0|65.0|18.0|35.0|2100.0|122.0|
||2008|80.0|65.0|1006.0|125.0|50.0|520.0|18.0|28.0|132.0|388.0|240.0||141.0|160.0|83.0|200.0|88.0|6.0|300.0||200.0|88.0|13.0|55.0|2250.0|101.0|
||2009|90.0|100.0|150.0|130.0|45.0|449.0|15.0|25.0|433.0|389.0|265.0||144.0|176.0|30.0|250.0|100.0|8.0|320.0|300.0|137.0|40.0|25.0|100.0|2130.0|103.0|
||2010|100.0|170.0|850.0|132.0|103.0|454.0|7.0|16.0|490.0|250.0|250.0||144.0|125.0|25.0|300.0|110.0|7.0|350.0|250.0|268.0|110.0|50.0|200.0|2210.0|121.0|
||2011|180.0|100.0|830.0|372.0|353.0|410.0|30.0|23.0|600.0|500.0|295.0||108.0|120.0|40.0|213.0|443.0|6.0|1700.0|300.0|483.0|102.0|45.0|180.0|525.0|448.0|
||2012|438.0|180.0|955.0|342.0|310.0|437.0|20.0|25.0|590.0|400.0|275.0||164.0|120.0|40.0|167.0|450.0|5.0|1410.0|150.0|510.0|69.0|53.0|305.0|817.0|235.0|
||2013|447.0|150.0|1200.0|363.0|350.0|447.0|16.0|15.0|735.0|700.0|376.0||380.0|521.0|43.0|201.0|480.0|0.0|1510.0|200.0|1490.0|228.0|53.0|355.0|822.0|100.0|
||2014|465.0|200.0|948.0|385.0|370.0|486.0|101.0|58.0|1010.0|450.0|400.0||465.0|750.0|45.0|236.0|538.0|10.0|1580.0|200.0|1360.0|36.0|40.0|435.0|950.0|100.0|
||2015|475.0|180.0|400.0|370.0|367.0|561.0|60.0|64.0|1012.0|490.0|500.0||512.0|748.0|42.0|308.0|552.0|1.0|1585.0|213.0|1215.0|66.0|20.0|435.0|1100.0|250.0|
||2016|365.0|190.0|522.0|386.0|537.0|803.0|150.0|68.0|1013.0|500.0|620.0||510.0|568.0|40.0|495.0|590.0|2.0|1500.0|209.0|1185.0|85.0|20.0|440.0|1050.0|400.0|
||2017|296.0|180.0|781.0|745.0|575.0|470.0|48.0|87.0|840.0|700.0|1237.0|374.0|267.0||52.0|485.0|584.0|0.0|4843.0|248.0|1100.0|90.0|80.0|309.0|1110.0|575.0|
||2018|336.0|205.0|882.0|803.0|574.0|686.0|56.0|113.0|855.0|728.0|1000.0|483.0|246.0||56.0|140.0|600.0|0.0|5210.0|166.0|800.0|39.0|145.0|280.0|982.0|552.0|
||2019|405.0|175.0|820.0|1320.0|573.0|470.0|94.0|128.0|820.0|1086.0|1100.0|450.0|351.0||75.0|406.0|490.0|0.0|4500.0|169.0|836.0|51.0|150.0|270.0|1013.0|545.0|
||2020|418.0|168.0|800.0|1530.0|621.0|476.0|63.0|124.0|734.0|1023.0|870.0|450.0|352.0||95.0|446.0|246.0|0.0|4300.0|135.0|1012.0|13.0|180.0|250.0|814.0|538.0|
||2021|522.0|187.0|1000.0|1435.0|620.0|476.0|65.0|102.0|723.0|1011.0|925.0|524.0|452.0||128.0|465.0|271.0|5.0|4800.0|132.0|862.0|14.0|185.0|300.0|2442.0|420.0|
||2022|652.0|180.0|900.0|985.0|598.0|584.0|69.0|49.0|510.0|800.0|560.0|610.0|452.0||85.0|269.0|241.0|8.0|4200.0|123.0|1762.0|29.0|852.0|285.0|2042.0|106.0|
||2023|585.0|406.0|767.0|1219.0|554.0|736.0|85.0|37.0|542.0|601.0|721.0|521.0|467.0||56.0|210.0|307.0|6.0|1252.0|131.0|1568.0|8.0|700.0|103.0|1866.0|90.0|
||2024|550.0|11.0|700.0|1240.0|217.0|535.0|46.0|0.0|565.0|600.0|565.0|502.0|350.0||55.0|194.0|360.0|504.0|2169.0|161.0|553.0|9.0|749.0|105.0|1911.0|89.0|
|01.42.12.02.01. (Buzağı Ve Dana, Canlı (Sığır Kültür Melezi), 1 Yaşından Küçük Erkek)|2004|250.0|100.0|90.0|1350.0|350.0|191.0|15.0|50.0|73.0|445.0|350.0||400.0|720.0|45.0|110.0|90.0|850.0|850.0||130.0|56.0|150.0|9.0|3450.0|400.0|
||2005|250.0|100.0|110.0|1280.0|400.0|195.0|14.0|100.0|320.0|600.0|400.0||400.0|600.0|40.0|120.0|80.0|980.0|900.0||2.0|50.0|250.0|8.0|3680.0|500.0|
||2006|400.0|100.0|100.0|1100.0|600.0|185.0|14.0|100.0|270.0|450.0|500.0||700.0|510.0|40.0|100.0|70.0|1050.0|900.0||5.0|45.0|80.0|8.0|3675.0|520.0|
||2007|450.0|160.0|180.0|1050.0|69.0|163.0|12.0|130.0|73.0|180.0|480.0||343.0|520.0|50.0|920.0|69.0|841.0|380.0||15.0|65.0|150.0|20.0|3980.0|410.0|
||2008|350.0|180.0|178.0|125.0|70.0|175.0|15.0|135.0|78.0|175.0|485.0||855.0|550.0|58.0|400.0|82.0|810.0|400.0||21.0|86.0|55.0|83.0|4380.0|415.0|
||2009|250.0|50.0|135.0|25.0|60.0|207.0||140.0|290.0|294.0|490.0||693.0|675.0|20.0|300.0|50.0|795.0|450.0|150.0|14.0|110.0|1000.0|20.0|4355.0|416.0|
||2010|280.0|40.0|85.0|24.0|442.0|222.0||73.0|285.0|305.0|480.0||729.0|650.0|15.0|800.0|60.0|785.0|480.0|140.0|32.0|80.0|900.0|50.0|4280.0|476.0|
||2011|1000.0|200.0|75.0|35.0|652.0|244.0|30.0|88.0|315.0|500.0|521.0||595.0|747.0|25.0|200.0|441.0|1536.0|510.0|60.0|277.0|42.0|650.0|100.0|1380.0|1312.0|
||2012|884.0|665.0|70.0|36.0|400.0|277.0|30.0|82.0|630.0|400.0|570.0||1328.0|727.0|25.0|1055.0|450.0|689.0|979.0|100.0|293.0|100.0|900.0|150.0|2167.0|723.0|
||2013|1008.0|200.0|100.0|926.0|520.0|287.0|14.0|30.0|925.0|400.0|250.0||2156.0|268.0|27.0|1163.0|430.0|500.0|950.0|50.0|301.0|322.0|800.0|250.0|2160.0|837.0|
||2014|1466.0|1281.0|408.0|926.0|861.0|357.0|88.0|188.0|982.0|210.0|2054.0||2200.0|380.0|35.0|1310.0|390.0|830.0|960.0|50.0|310.0|70.0|950.0|1036.0|4200.0|500.0|
||2015|1456.0|1310.0|200.0|930.0|857.0|422.0|65.0|170.0|990.0|85.0|2550.0||2283.0|436.0|32.0|1381.0|411.0|810.0|850.0|60.0|300.0|66.0|960.0|1036.0|4750.0|850.0|
||2016|1461.0|1320.0|170.0|932.0|598.0|487.0|45.0|160.0|996.0|90.0|2800.0||2320.0|335.0|45.0|1800.0|460.0|756.0|900.0|64.0|316.0|71.0|950.0|1040.0|4700.0|860.0|
||2017|1796.0|1250.0|1000.0|1715.0|599.0|802.0|79.0|179.0|1230.0|375.0|3200.0|769.0|2251.0||85.0|2034.0|608.0|1282.0|7000.0|64.0|7072.0|110.0|350.0|764.0|4798.0|1215.0|
||2018|4686.0|1150.0|920.0|1777.0|598.0|908.0|101.0|211.0|1365.0|571.0|3300.0|969.0|375.0||89.0|2465.0|630.0|1125.0|12000.0|208.0|2007.0|183.0|420.0|500.0|5921.0|1950.0|
